origin,dest,count,time
1322,1021,200,2020/1/31
1322,1329,10,2020/1/31
1021,1322,300,2020/1/31
1082,1322,10,2020/1/31
1019,1322,800,2020/1/31
1322,1082,50,2020/1/31
1322,1019,500,2020/1/31
1322,1131,200,2020/1/31
1322,1009,200,2020/1/31
1322,1341,50,2020/1/31
1131,1322,50,2020/1/31
1009,1322,50,2020/1/31
1244,1322,600,2020/1/31
1322,1244,500,2020/1/31
1164,1322,300,2020/1/31
1023,1322,50,2020/1/31
1066,1322,2700,2020/1/31
1045,1322,10,2020/1/31
1322,1164,500,2020/1/31
1322,1023,200,2020/1/31
1322,1066,600,2020/1/31
1322,1045,10,2020/1/31
1179,1322,50,2020/1/31
1039,1322,100,2020/1/31
1114,1322,200,2020/1/31
1063,1322,2800,2020/1/31
1117,1322,6200,2020/1/31
1322,1179,100,2020/1/31
1322,1039,100,2020/1/31
1322,1114,500,2020/1/31
1322,1063,1100,2020/1/31
1322,1117,400,2020/1/31
1322,1339,10,2020/1/31
1194,1322,500,2020/1/31
1111,1322,10,2020/1/31
1322,1071,100,2020/1/31
1322,1194,200,2020/1/31
1322,1111,400,2020/1/31
1301,1322,600,2020/1/31
1309,1322,100,2020/1/31
1322,1301,200,2020/1/31
1322,1309,100,2020/1/31
1228,1322,10,2020/1/31
1218,1322,10,2020/1/31
1068,1322,100,2020/1/31
1151,1322,50,2020/1/31
1223,1322,50,2020/1/31
1322,1228,50,2020/1/31
1322,1218,100,2020/1/31
1322,1068,200,2020/1/31
1322,1151,300,2020/1/31
1322,1223,100,2020/1/31
1326,1322,10,2020/1/31
1322,1326,10,2020/1/31
1168,1322,50,2020/1/31
1118,1322,10,2020/1/31
1013,1322,400,2020/1/31
1283,1322,50,2020/1/31
1322,1168,100,2020/1/31
1322,1118,200,2020/1/31
1322,1013,600,2020/1/31
1322,1283,200,2020/1/31
1008,1322,50,2020/1/31
1159,1322,10,2020/1/31
1084,1322,1200,2020/1/31
1322,1008,100,2020/1/31
1322,1159,50,2020/1/31
1322,1084,600,2020/1/31
1322,1241,1000,2020/1/31
1241,1322,3000,2020/1/31
1037,1322,1000,2020/1/31
1144,1322,200,2020/1/31
1322,1037,200,2020/1/31
1322,1144,600,2020/1/31
1322,1121,50,2020/1/31
1322,1043,100,2020/1/31
1121,1322,10,2020/1/31
1043,1322,10,2020/1/31
1176,1322,1700,2020/1/31
1260,1322,50,2020/1/31
1322,1176,600,2020/1/31
1322,1260,200,2020/1/31
1322,1196,50,2020/1/31
1196,1322,10,2020/1/31
1257,1322,50,2020/1/31
1103,1322,200,2020/1/31
1160,1322,200,2020/1/31
1322,1257,100,2020/1/31
1322,1103,200,2020/1/31
1322,1160,200,2020/1/31
1322,1034,300,2020/1/31
1322,1088,2700,2020/1/31
1034,1322,1200,2020/1/31
1088,1322,500,2020/1/31
1327,1322,10,2020/1/31
1038,1322,100,2020/1/31
1073,1322,100,2020/1/31
1322,1327,50,2020/1/31
1322,1038,300,2020/1/31
1322,1073,100,2020/1/31
1093,1322,10,2020/1/31
1181,1322,10,2020/1/31
1032,1322,10,2020/1/31
1322,1093,100,2020/1/31
1322,1181,100,2020/1/31
1322,1032,200,2020/1/31
1322,1035,50,2020/1/31
1322,1147,100,2020/1/31
1035,1322,10,2020/1/31
1147,1322,10,2020/1/31
1064,1322,10,2020/1/31
1229,1322,50,2020/1/31
1322,1325,10,2020/1/31
1322,1229,400,2020/1/31
1322,1240,100,2020/1/31
1322,1332,10,2020/1/31
1332,1322,10,2020/1/31
1011,1322,1900,2020/1/31
1200,1322,14600,2020/1/31
1322,1011,2100,2020/1/31
1322,1200,2000,2020/1/31
1322,1198,200,2020/1/31
1322,1324,10,2020/1/31
1198,1322,100,2020/1/31
1222,1322,50,2020/1/31
1234,1322,100,2020/1/31
1322,1222,100,2020/1/31
1322,1234,400,2020/1/31
1290,1322,10,2020/1/31
1319,1322,10,2020/1/31
1267,1322,1300,2020/1/31
1322,1290,100,2020/1/31
1322,1319,200,2020/1/31
1322,1267,800,2020/1/31
1322,1316,100,2020/1/31
1316,1322,10,2020/1/31
1286,1322,100,2020/1/31
1322,1286,200,2020/1/31
1012,1322,50,2020/1/31
1057,1322,300,2020/1/31
1333,1322,10,2020/1/31
1322,1012,100,2020/1/31
1322,1057,200,2020/1/31
1322,1333,10,2020/1/31
1322,1014,200,2020/1/31
1014,1322,100,2020/1/31
1052,1322,200,2020/1/31
1083,1322,10,2020/1/31
1322,1052,200,2020/1/31
1322,1083,50,2020/1/31
1296,1322,100,2020/1/31
1070,1322,700,2020/1/31
1322,1296,200,2020/1/31
1322,1070,500,2020/1/31
1322,1050,500,2020/1/31
1050,1322,100,2020/1/31
1258,1322,50,2020/1/31
1110,1322,10,2020/1/31
1136,1322,50,2020/1/31
1231,1322,1400,2020/1/31
1322,1258,200,2020/1/31
1322,1110,50,2020/1/31
1322,1136,300,2020/1/31
1322,1231,400,2020/1/31
1322,1322,10000,2020/1/31
1322,1046,200,2020/1/31
1322,1232,100,2020/1/31
1322,1209,50,2020/1/31
1046,1322,50,2020/1/31
1232,1322,10,2020/1/31
1209,1322,10,2020/1/31
1113,1322,600,2020/1/31
1322,1113,400,2020/1/31
1189,1322,800,2020/1/31
1172,1322,600,2020/1/31
1322,1274,50,2020/1/31
1322,1189,300,2020/1/31
1322,1259,50,2020/1/31
1322,1172,500,2020/1/31
1322,1152,50,2020/1/31
1322,1137,300,2020/1/31
1322,1207,100,2020/1/31
1152,1322,10,2020/1/31
1137,1322,100,2020/1/31
1207,1322,10,2020/1/31
1148,1322,50,2020/1/31
1262,1322,200,2020/1/31
1322,1148,100,2020/1/31
1322,1262,200,2020/1/31
1322,1272,400,2020/1/31
1322,1130,400,2020/1/31
1272,1322,200,2020/1/31
1130,1322,50,2020/1/31
1281,1322,10,2020/1/31
1322,1281,100,2020/1/31
1322,1132,100,2020/1/31
1275,1322,10,2020/1/31
1080,1322,10,2020/1/31
1036,1322,200,2020/1/31
1322,1080,100,2020/1/31
1322,1036,300,2020/1/31
1322,1278,50,2020/1/31
1237,1322,10,2020/1/31
1020,1322,10,2020/1/31
1150,1322,1600,2020/1/31
1322,1237,50,2020/1/31
1322,1020,200,2020/1/31
1322,1150,600,2020/1/31
1322,1305,200,2020/1/31
1305,1322,100,2020/1/31
1293,1322,10,2020/1/31
1100,1322,200,2020/1/31
1322,1293,200,2020/1/31
1322,1100,200,2020/1/31
1322,1246,200,2020/1/31
1246,1322,50,2020/1/31
1062,1322,50,2020/1/31
1214,1322,100,2020/1/31
1139,1322,10,2020/1/31
1322,1062,300,2020/1/31
1322,1214,200,2020/1/31
1322,1139,100,2020/1/31
1204,1322,10,2020/1/31
1138,1322,10,2020/1/31
1205,1322,50,2020/1/31
1065,1322,100,2020/1/31
1016,1322,800,2020/1/31
1119,1322,50,2020/1/31
1322,1204,100,2020/1/31
1322,1138,10,2020/1/31
1322,1205,50,2020/1/31
1322,1065,200,2020/1/31
1322,1016,700,2020/1/31
1322,1119,200,2020/1/31
1322,1298,100,2020/1/31
1322,1173,100,2020/1/31
1298,1322,10,2020/1/31
1173,1322,10,2020/1/31
1300,1322,10,2020/1/31
1022,1322,10,2020/1/31
1206,1322,100,2020/1/31
1322,1300,100,2020/1/31
1322,1022,10,2020/1/31
1322,1206,100,2020/1/31
1155,1322,10,2020/1/31
1102,1322,10,2020/1/31
1215,1322,700,2020/1/31
1094,1322,300,2020/1/31
1030,1322,100,2020/1/31
1322,1155,50,2020/1/31
1322,1102,200,2020/1/31
1322,1215,1000,2020/1/31
1322,1094,200,2020/1/31
1322,1030,100,2020/1/31
1322,1342,100,2020/1/31
1342,1322,10,2020/1/31
1058,1322,500,2020/1/31
1322,1058,500,2020/1/31
1322,1007,100,2020/1/31
1322,1195,200,2020/1/31
1007,1322,10,2020/1/31
1195,1322,200,2020/1/31
1322,1285,200,2020/1/31
1322,1053,100,2020/1/31
1322,1235,100,2020/1/31
1322,1015,200,2020/1/31
1285,1322,10,2020/1/31
1053,1322,10,2020/1/31
1235,1322,50,2020/1/31
1015,1322,10,2020/1/31
1299,1322,10,2020/1/31
1003,1322,50,2020/1/31
1230,1322,10,2020/1/31
1171,1322,10,2020/1/31
1297,1322,400,2020/1/31
1322,1299,100,2020/1/31
1322,1003,100,2020/1/31
1322,1230,200,2020/1/31
1322,1171,100,2020/1/31
1322,1297,100,2020/1/31
1220,1322,200,2020/1/31
1322,1220,300,2020/1/31
1322,1042,300,2020/1/31
1042,1322,50,2020/1/31
1076,1322,300,2020/1/31
1040,1322,10,2020/1/31
1124,1322,3900,2020/1/31
1322,1076,300,2020/1/31
1322,1040,200,2020/1/31
1322,1124,700,2020/1/31
1005,1322,100,2020/1/31
1304,1322,200,2020/1/31
1322,1005,200,2020/1/31
1322,1304,300,2020/1/31
1322,1095,900,2020/1/31
1095,1322,4300,2020/1/31
1256,1322,50,2020/1/31
1193,1322,2300,2020/1/31
1322,1256,100,2020/1/31
1322,1193,800,2020/1/31
1322,1031,100,2020/1/31
1031,1322,10,2020/1/31
1123,1322,200,2020/1/31
1024,1322,10,2020/1/31
1135,1322,200,2020/1/31
1322,1123,200,2020/1/31
1322,1024,100,2020/1/31
1322,1149,100,2020/1/31
1322,1135,200,2020/1/31
1219,1322,50,2020/1/31
1017,1322,300,2020/1/31
1322,1219,100,2020/1/31
1322,1017,500,2020/1/31
1322,1335,50,2020/1/31
1322,1047,50,2020/1/31
1322,1226,100,2020/1/31
1047,1322,10,2020/1/31
1226,1322,10,2020/1/31
1270,1322,10,2020/1/31
1322,1092,300,2020/1/31
1322,1323,10,2020/1/31
1322,1276,100,2020/1/31
1092,1322,300,2020/1/31
1276,1322,50,2020/1/31
1302,1322,50,2020/1/31
1074,1322,50,2020/1/31
1059,1322,10,2020/1/31
1322,1302,200,2020/1/31
1322,1074,100,2020/1/31
1322,1059,200,2020/1/31
1134,1322,100,2020/1/31
1322,1134,300,2020/1/31
1322,1213,10,2020/1/31
1213,1322,10,2020/1/31
1133,1322,1500,2020/1/31
1044,1322,100,2020/1/31
1145,1322,800,2020/1/31
1116,1322,1700,2020/1/31
1322,1133,600,2020/1/31
1322,1044,300,2020/1/31
1322,1145,400,2020/1/31
1322,1116,300,2020/1/31
1322,1208,100,2020/1/31
1208,1322,10,2020/1/31
1112,1322,10,2020/1/31
1292,1322,200,2020/1/31
1322,1292,300,2020/1/31
1322,1190,100,2020/1/31
1190,1322,50,2020/1/31
1170,1322,100,2020/1/31
1212,1322,300,2020/1/31
1091,1322,900,2020/1/31
1087,1322,100,2020/1/31
1322,1170,200,2020/1/31
1322,1212,500,2020/1/31
1322,1091,400,2020/1/31
1322,1087,200,2020/1/31
1322,1078,200,2020/1/31
1322,1247,100,2020/1/31
1322,1224,10,2020/1/31
1078,1322,10,2020/1/31
1247,1322,10,2020/1/31
1224,1322,50,2020/1/31
1055,1322,50,2020/1/31
1178,1322,50,2020/1/31
1192,1322,1900,2020/1/31
1157,1322,300,2020/1/31
1322,1055,100,2020/1/31
1322,1178,100,2020/1/31
1322,1192,700,2020/1/31
1322,1157,200,2020/1/31
1322,1060,200,2020/1/31
1322,1279,600,2020/1/31
1060,1322,300,2020/1/31
1279,1322,900,2020/1/31
1098,1322,10,2020/1/31
1322,1098,200,2020/1/31
1322,1203,600,2020/1/31
1322,1122,100,2020/1/31
1203,1322,500,2020/1/31
1122,1322,50,2020/1/31
1105,1322,100,2020/1/31
1143,1322,200,2020/1/31
1115,1322,1000,2020/1/31
1322,1105,300,2020/1/31
1322,1143,400,2020/1/31
1322,1115,800,2020/1/31
1322,1140,200,2020/1/31
1322,1221,400,2020/1/31
1140,1322,200,2020/1/31
1221,1322,100,2020/1/31
1313,1322,10,2020/1/31
1028,1322,100,2020/1/31
1106,1322,2400,2020/1/31
1322,1313,10,2020/1/31
1322,1028,500,2020/1/31
1322,1106,1000,2020/1/31
1322,1288,300,2020/1/31
1322,1101,600,2020/1/31
1288,1322,300,2020/1/31
1101,1322,50,2020/1/31
1317,1322,1000,2020/1/31
1322,1317,500,2020/1/31
1079,1322,50,2020/1/31
1261,1322,10,2020/1/31
1322,1079,50,2020/1/31
1322,1261,200,2020/1/31
1322,1242,200,2020/1/31
1242,1322,10,2020/1/31
1142,1322,2600,2020/1/31
1216,1322,500,2020/1/31
1322,1142,900,2020/1/31
1322,1216,300,2020/1/31
1322,1120,100,2020/1/31
1322,1166,100,2020/1/31
1166,1322,50,2020/1/31
1089,1322,10,2020/1/31
1266,1322,100,2020/1/31
1072,1322,100,2020/1/31
1322,1250,10,2020/1/31
1322,1089,200,2020/1/31
1322,1266,300,2020/1/31
1322,1072,500,2020/1/31
1322,1025,100,2020/1/31
1025,1322,50,2020/1/31
1307,1322,100,2020/1/31
1322,1307,300,2020/1/31
1322,1225,50,2020/1/31
1225,1322,10,2020/1/31
1184,1322,100,2020/1/31
1322,1191,50,2020/1/31
1322,1184,300,2020/1/31
1026,1322,10,2020/1/31
1322,1026,100,2020/1/31
1282,1322,900,2020/1/31
1322,1282,300,2020/1/31
1322,1273,100,2020/1/31
1263,1322,10,2020/1/31
1273,1322,100,2020/1/31
1331,1322,10,2020/1/31
1322,1331,50,2020/1/31
1289,1322,50,2020/1/31
1303,1322,10,2020/1/31
1239,1322,50,2020/1/31
1322,1289,100,2020/1/31
1322,1303,100,2020/1/31
1322,1239,300,2020/1/31
1322,1127,600,2020/1/31
1127,1322,300,2020/1/31
1186,1322,50,2020/1/31
1097,1322,7600,2020/1/31
1107,1322,10,2020/1/31
1322,1097,2600,2020/1/31
1322,1107,100,2020/1/31
1322,1249,50,2020/1/31
1002,1322,10,2020/1/31
1322,1002,200,2020/1/31
1033,1322,10,2020/1/31
1077,1322,300,2020/1/31
1322,1033,50,2020/1/31
1322,1077,300,2020/1/31
1322,1096,500,2020/1/31
1322,1334,10,2020/1/31
1096,1322,500,2020/1/31
1010,1322,10,2020/1/31
1277,1322,50,2020/1/31
1069,1322,200,2020/1/31
1201,1322,600,2020/1/31
1163,1322,50,2020/1/31
1322,1010,100,2020/1/31
1322,1277,400,2020/1/31
1322,1069,500,2020/1/31
1322,1201,300,2020/1/31
1322,1163,700,2020/1/31
1322,1268,100,2020/1/31
1268,1322,50,2020/1/31
1061,1322,10,2020/1/31
1158,1322,10,2020/1/31
1169,1322,300,2020/1/31
1322,1061,100,2020/1/31
1322,1158,100,2020/1/31
1322,1169,400,2020/1/31
1322,1182,100,2020/1/31
1322,1141,100,2020/1/31
1182,1322,50,2020/1/31
1141,1322,10,2020/1/31
1108,1322,300,2020/1/31
1029,1322,50,2020/1/31
1099,1322,10,2020/1/31
1322,1108,200,2020/1/31
1322,1029,100,2020/1/31
1322,1099,200,2020/1/31
1322,1245,200,2020/1/31
1322,1311,100,2020/1/31
1322,1255,100,2020/1/31
1245,1322,10,2020/1/31
1311,1322,50,2020/1/31
1255,1322,50,2020/1/31
1175,1322,10,2020/1/31
1251,1322,10,2020/1/31
1197,1322,100,2020/1/31
1041,1322,100,2020/1/31
1217,1322,700,2020/1/31
1322,1175,50,2020/1/31
1322,1251,100,2020/1/31
1322,1197,200,2020/1/31
1322,1041,300,2020/1/31
1322,1217,200,2020/1/31
1322,1284,100,2020/1/31
1284,1322,10,2020/1/31
1177,1322,50,2020/1/31
1243,1322,200,2020/1/31
1308,1322,300,2020/1/31
1322,1177,100,2020/1/31
1322,1243,100,2020/1/31
1322,1308,300,2020/1/31
1322,1227,50,2020/1/31
1227,1322,10,2020/1/31
1104,1322,600,2020/1/31
1322,1104,800,2020/1/31
1322,1199,50,2020/1/31
1199,1322,10,2020/1/31
1238,1322,1900,2020/1/31
1253,1322,10,2020/1/31
1154,1322,300,2020/1/31
1322,1004,50,2020/1/31
1322,1238,800,2020/1/31
1322,1253,200,2020/1/31
1322,1154,200,2020/1/31
1322,1125,200,2020/1/31
1322,1185,50,2020/1/31
1322,1146,10,2020/1/31
1322,1328,10,2020/1/31
1125,1322,100,2020/1/31
1294,1322,10,2020/1/31
1185,1322,10,2020/1/31
1280,1322,10,2020/1/31
1348,1322,10,2020/1/31
1322,1280,100,2020/1/31
1322,1054,100,2020/1/31
1322,1345,50,2020/1/31
1054,1322,50,2020/1/31
1161,1322,50,2020/1/31
1056,1322,50,2020/1/31
1090,1322,100,2020/1/31
1322,1161,100,2020/1/31
1322,1056,200,2020/1/31
1322,1090,400,2020/1/31
1086,1322,50,2020/1/31
1322,1086,400,2020/1/31
1322,1336,10,2020/1/31
1269,1322,10,2020/1/31
1027,1322,1000,2020/1/31
1128,1322,50,2020/1/31
1322,1027,1300,2020/1/31
1322,1128,100,2020/1/31
1236,1322,7700,2020/1/31
1183,1322,50,2020/1/31
1322,1236,2200,2020/1/31
1322,1183,200,2020/1/31
1322,1344,10,2020/1/31
1322,1188,100,2020/1/31
1322,1321,100,2020/1/31
1188,1322,10,2020/1/31
1321,1322,10,2020/1/31
1312,1322,10,2020/1/31
1211,1322,10,2020/1/31
1322,1312,100,2020/1/31
1322,1211,100,2020/1/31
1264,1322,10,2020/1/31
1174,1322,10,2020/1/31
1340,1322,10,2020/1/31
1318,1322,200,2020/1/31
1322,1264,50,2020/1/31
1322,1174,10,2020/1/31
1322,1318,300,2020/1/31
1322,1248,50,2020/1/31
1322,1049,50,2020/1/31
1322,1187,50,2020/1/31
1322,1337,10,2020/1/31
1187,1322,10,2020/1/31
1252,1322,10,2020/1/31
1202,1322,50,2020/1/31
1322,1252,100,2020/1/31
1322,1202,200,2020/1/31
1322,1081,1100,2020/1/31
1322,1338,10,2020/1/31
1081,1322,2200,2020/1/31
1210,1322,100,2020/1/31
1109,1322,500,2020/1/31
1314,1322,10,2020/1/31
1322,1306,50,2020/1/31
1322,1109,200,2020/1/31
1322,1314,100,2020/1/31
1322,1075,100,2020/1/31
1075,1322,50,2020/1/31
1167,1322,400,2020/1/31
1322,1167,200,2020/1/31
1322,1067,50,2020/1/31
1322,1295,100,2020/1/31
1295,1322,10,2020/1/31
1265,1322,400,2020/1/31
1129,1322,10,2020/1/31
1322,1265,300,2020/1/31
1322,1129,50,2020/1/31
1018,1322,100,2020/1/31
1180,1322,10,2020/1/31
1006,1322,3000,2020/1/31
1322,1330,50,2020/1/31
1322,1018,200,2020/1/31
1322,1180,100,2020/1/31
1322,1006,1200,2020/1/31
1162,1322,50,2020/1/31
1315,1322,50,2020/1/31
1322,1162,300,2020/1/31
1322,1315,300,2020/1/31
1051,1322,10,2020/1/31
1254,1322,900,2020/1/31
1322,1051,100,2020/1/31
1322,1287,10,2020/1/31
1322,1254,300,2020/1/31
1322,1165,50,2020/1/31
1165,1322,10,2020/1/31
1156,1322,10,2020/1/31
1233,1322,10,2020/1/31
1322,1156,100,2020/1/31
1322,1233,100,2020/1/31
1322,1320,200,2020/1/31
1320,1322,50,2020/1/31
1317,1322,1800,2020/2/1
1162,1322,100,2020/2/1
1300,1322,10,2020/2/1
1057,1322,50,2020/2/1
1028,1322,200,2020/2/1
1322,1300,100,2020/2/1
1322,1057,200,2020/2/1
1322,1028,400,2020/2/1
1073,1322,50,2020/2/1
1322,1073,50,2020/2/1
1322,1147,100,2020/2/1
1147,1322,50,2020/2/1
1322,1214,200,2020/2/1
1322,1317,400,2020/2/1
1322,1162,300,2020/2/1
1322,1299,100,2020/2/1
1322,1004,50,2020/2/1
1322,1200,1800,2020/2/1
1281,1322,10,2020/2/1
1320,1322,200,2020/2/1
1322,1281,100,2020/2/1
1322,1235,50,2020/2/1
1348,1322,10,2020/2/1
1271,1322,10,2020/2/1
1322,1053,50,2020/2/1
1053,1322,10,2020/2/1
1235,1322,50,2020/2/1
1322,1069,300,2020/2/1
1322,1259,10,2020/2/1
1322,1091,300,2020/2/1
1322,1157,100,2020/2/1
1322,1047,50,2020/2/1
1047,1322,10,2020/2/1
1201,1322,600,2020/2/1
1322,1201,300,2020/2/1
1322,1341,10,2020/2/1
1322,1329,10,2020/2/1
1322,1101,400,2020/2/1
1329,1322,10,2020/2/1
1101,1322,50,2020/2/1
1105,1322,100,2020/2/1
1077,1322,500,2020/2/1
1223,1322,50,2020/2/1
1322,1105,300,2020/2/1
1322,1077,200,2020/2/1
1322,1223,100,2020/2/1
1322,1096,300,2020/2/1
1322,1295,100,2020/2/1
1322,1043,100,2020/2/1
1096,1322,400,2020/2/1
1295,1322,10,2020/2/1
1043,1322,10,2020/2/1
1093,1322,10,2020/2/1
1222,1322,50,2020/2/1
1258,1322,50,2020/2/1
1262,1322,200,2020/2/1
1115,1322,1300,2020/2/1
1322,1222,100,2020/2/1
1322,1258,200,2020/2/1
1322,1262,100,2020/2/1
1322,1115,700,2020/2/1
1322,1088,1500,2020/2/1
1322,1166,100,2020/2/1
1270,1322,10,2020/2/1
1309,1322,200,2020/2/1
1322,1110,50,2020/2/1
1322,1309,100,2020/2/1
1322,1311,100,2020/2/1
1322,1276,100,2020/2/1
1311,1322,50,2020/2/1
1276,1322,50,2020/2/1
1291,1322,10,2020/2/1
1251,1322,100,2020/2/1
1088,1322,700,2020/2/1
1166,1322,50,2020/2/1
1322,1251,100,2020/2/1
1062,1322,50,2020/2/1
1005,1322,100,2020/2/1
1040,1322,50,2020/2/1
1067,1322,10,2020/2/1
1150,1322,1900,2020/2/1
1322,1005,200,2020/2/1
1322,1040,100,2020/2/1
1108,1322,400,2020/2/1
1217,1322,900,2020/2/1
1322,1108,200,2020/2/1
1322,1217,100,2020/2/1
1322,1185,50,2020/2/1
1185,1322,10,2020/2/1
1186,1322,50,2020/2/1
1037,1322,1000,2020/2/1
1322,1037,200,2020/2/1
1233,1322,10,2020/2/1
1322,1067,10,2020/2/1
1322,1150,400,2020/2/1
1322,1049,50,2020/2/1
1322,1207,100,2020/2/1
1322,1224,10,2020/2/1
1207,1322,10,2020/2/1
1224,1322,100,2020/2/1
1074,1322,10,2020/2/1
1322,1313,10,2020/2/1
1322,1093,100,2020/2/1
1322,1233,100,2020/2/1
1322,1074,50,2020/2/1
1322,1195,200,2020/2/1
1322,1199,10,2020/2/1
1195,1322,400,2020/2/1
1199,1322,10,2020/2/1
1322,1229,400,2020/2/1
1125,1322,100,2020/2/1
1083,1322,10,2020/2/1
1322,1083,50,2020/2/1
1322,1015,100,2020/2/1
1015,1322,10,2020/2/1
1159,1322,10,2020/2/1
1307,1322,100,2020/2/1
1167,1322,300,2020/2/1
1265,1322,1300,2020/2/1
1119,1322,50,2020/2/1
1322,1167,200,2020/2/1
1322,1265,200,2020/2/1
1322,1119,100,2020/2/1
1066,1322,2700,2020/2/1
1171,1322,10,2020/2/1
1322,1062,200,2020/2/1
1322,1066,500,2020/2/1
1322,1171,100,2020/2/1
1322,1009,200,2020/2/1
1009,1322,50,2020/2/1
1302,1322,50,2020/2/1
1164,1322,300,2020/2/1
1118,1322,50,2020/2/1
1084,1322,1400,2020/2/1
1114,1322,200,2020/2/1
1322,1164,500,2020/2/1
1322,1118,200,2020/2/1
1322,1084,500,2020/2/1
1322,1114,300,2020/2/1
1322,1179,50,2020/2/1
1322,1159,50,2020/2/1
1322,1307,200,2020/2/1
1322,1302,100,2020/2/1
1322,1173,100,2020/2/1
1322,1035,50,2020/2/1
1173,1322,10,2020/2/1
1035,1322,10,2020/2/1
1202,1322,50,2020/2/1
1237,1322,10,2020/2/1
1286,1322,200,2020/2/1
1322,1237,50,2020/2/1
1322,1286,200,2020/2/1
1098,1322,50,2020/2/1
1211,1322,10,2020/2/1
1065,1322,100,2020/2/1
1017,1322,400,2020/2/1
1044,1322,200,2020/2/1
1322,1211,100,2020/2/1
1322,1065,200,2020/2/1
1322,1017,400,2020/2/1
1322,1044,300,2020/2/1
1322,1042,200,2020/2/1
1042,1322,100,2020/2/1
1322,1098,200,2020/2/1
1322,1327,10,2020/2/1
1012,1322,100,2020/2/1
1134,1322,300,2020/2/1
1089,1322,50,2020/2/1
1142,1322,4700,2020/2/1
1266,1322,100,2020/2/1
1148,1322,100,2020/2/1
1322,1012,100,2020/2/1
1322,1134,300,2020/2/1
1322,1089,200,2020/2/1
1322,1142,800,2020/2/1
1322,1266,200,2020/2/1
1322,1148,100,2020/2/1
1322,1137,200,2020/2/1
1322,1140,200,2020/2/1
1137,1322,100,2020/2/1
1140,1322,300,2020/2/1
1180,1322,10,2020/2/1
1289,1322,50,2020/2/1
1029,1322,100,2020/2/1
1322,1342,100,2020/2/1
1322,1187,50,2020/2/1
1342,1322,10,2020/2/1
1187,1322,10,2020/2/1
1071,1322,10,2020/2/1
1161,1322,50,2020/2/1
1156,1322,10,2020/2/1
1058,1322,800,2020/2/1
1256,1322,100,2020/2/1
1045,1322,10,2020/2/1
1183,1322,50,2020/2/1
1322,1289,100,2020/2/1
1322,1274,50,2020/2/1
1322,1029,100,2020/2/1
1322,1045,10,2020/2/1
1322,1183,100,2020/2/1
1322,1046,200,2020/2/1
1322,1188,100,2020/2/1
1046,1322,50,2020/2/1
1188,1322,10,2020/2/1
1068,1322,100,2020/2/1
1090,1322,100,2020/2/1
1248,1322,10,2020/2/1
1322,1068,200,2020/2/1
1322,1090,300,2020/2/1
1322,1248,10,2020/2/1
1322,1323,10,2020/2/1
1322,1255,100,2020/2/1
1322,1054,100,2020/2/1
1255,1322,50,2020/2/1
1054,1322,50,2020/2/1
1228,1322,10,2020/2/1
1290,1322,10,2020/2/1
1243,1322,100,2020/2/1
1103,1322,400,2020/2/1
1292,1322,200,2020/2/1
1220,1322,100,2020/2/1
1322,1228,50,2020/2/1
1322,1290,50,2020/2/1
1322,1243,200,2020/2/1
1322,1103,200,2020/2/1
1322,1292,200,2020/2/1
1322,1220,200,2020/2/1
1322,1198,100,2020/2/1
1322,1203,500,2020/2/1
1322,1345,10,2020/2/1
1198,1322,100,2020/2/1
1203,1322,400,2020/2/1
1322,1202,100,2020/2/1
1079,1322,50,2020/2/1
1052,1322,200,2020/2/1
1244,1322,1200,2020/2/1
1030,1322,100,2020/2/1
1322,1079,50,2020/2/1
1322,1052,100,2020/2/1
1322,1244,400,2020/2/1
1322,1030,100,2020/2/1
1322,1225,50,2020/2/1
1225,1322,50,2020/2/1
1322,1131,200,2020/2/1
1322,1095,700,2020/2/1
1322,1298,50,2020/2/1
1131,1322,100,2020/2/1
1095,1322,3900,2020/2/1
1080,1322,50,2020/2/1
1018,1322,400,2020/2/1
1117,1322,8400,2020/2/1
1322,1080,100,2020/2/1
1322,1018,200,2020/2/1
1322,1117,400,2020/2/1
1322,1122,100,2020/2/1
1122,1322,10,2020/2/1
1260,1322,100,2020/2/1
1322,1221,400,2020/2/1
1322,1025,100,2020/2/1
1322,1190,100,2020/2/1
1221,1322,100,2020/2/1
1025,1322,100,2020/2/1
1190,1322,10,2020/2/1
1298,1322,10,2020/2/1
1267,1322,1700,2020/2/1
1322,1267,800,2020/2/1
1216,1322,300,2020/2/1
1059,1322,10,2020/2/1
1322,1071,50,2020/2/1
1322,1161,100,2020/2/1
1322,1156,200,2020/2/1
1322,1058,400,2020/2/1
1322,1216,200,2020/2/1
1322,1059,100,2020/2/1
1322,1245,100,2020/2/1
1245,1322,10,2020/2/1
1322,1260,200,2020/2/1
1322,1007,100,2020/2/1
